gene_id	length	gc
ENSG00000162688	8157	0.36888562
ENSG00000117620	18235	0.374115712
ENSG00000156876	3972	0.385951662
ENSG00000122435	4132	0.331800581
ENSG00000122477	1992	0.344879518
ENSG00000137992	11616	0.404356061
ENSG00000224616	10037	0.388861214
ENSG00000137996	3028	0.445508587
ENSG00000079335	6510	0.414592934
ENSG00000181656	3492	0.522050401
ENSG00000162692	6049	0.384195735
ENSG00000162694	4015	0.398256538
ENSG00000162695	8600	0.36255814
ENSG00000117543	5951	0.408670812
ENSG00000233184	9868	0.38710985
ENSG00000170989	5223	0.449550067
ENSG00000118733	4393	0.337810153
ENSG00000060718	9091	0.38895611
ENSG00000185946	6867	0.362603757
ENSG00000240038	7491	0.402616473
ENSG00000198890	4340	0.450691244
ENSG00000162631	10496	0.422065549
ENSG00000134215	7306	0.430057487
ENSG00000085491	6726	0.420011894
ENSG00000162636	9350	0.398502674
ENSG00000162639	2426	0.49299258
ENSG00000134186	6955	0.393386053
ENSG00000116266	5892	0.348438561
ENSG00000121957	19578	0.398712841
ENSG00000121940	19957	0.384376409
ENSG00000085433	4417	0.453928005
ENSG00000197780	2764	0.441389291
ENSG00000273382	2888	0.496883657
ENSG00000215717	3613	0.398837531
ENSG00000179902	1227	0.527302363
ENSG00000116299	9194	0.505982162
ENSG00000031698	3849	0.485840478
ENSG00000143126	12830	0.614809041
ENSG00000134222	2855	0.545359019
ENSG00000221986	1759	0.491188175
ENSG00000134243	9127	0.42741317
ENSG00000143106	5734	0.415416812
ENSG00000143028	4042	0.546016823
ENSG00000162650	5422	0.579306529
ENSG00000174151	5690	0.530404218
ENSG00000181754	5141	0.537249562
ENSG00000156097	5057	0.501285347
ENSG00000065135	9044	0.381357806
ENSG00000116337	9301	0.567358349
ENSG00000168765	5352	0.531390135
ENSG00000213366	9116	0.470162352
ENSG00000134184	2512	0.522691083
ENSG00000134201	6067	0.521180155
ENSG00000134202	4750	0.496210526
ENSG00000184371	5238	0.578083238
ENSG00000168710	5035	0.480436941
ENSG00000143093	7344	0.50708061
ENSG00000258634	4216	0.531309298
ENSG00000197106	6636	0.581675708
ENSG00000116396	26071	0.529131986
ENSG00000162775	4670	0.524625268
ENSG00000224699	12743	0.473750294
ENSG00000168679	3164	0.39159292
ENSG00000273373	2850	0.349824561
ENSG00000134248	2388	0.444304858
ENSG00000177301	18723	0.486780965
ENSG00000259834	NA	NA
ENSG00000143119	2152	0.442379182
ENSG00000121931	3502	0.388063963
ENSG00000156171	3295	0.434597876
ENSG00000134255	8657	0.370798198
ENSG00000162777	6677	0.510259098
ENSG00000064886	3295	0.46676783
ENSG00000173947	3949	0.416814383
ENSG00000085465	2520	0.476587302
ENSG00000260948	2023	0.387543253
ENSG00000116455	2685	0.459217877
ENSG00000116459	3138	0.422562141
ENSG00000143110	2768	0.412933526
ENSG00000121933	2428	0.404859967
ENSG00000282608	2560	0.38046875
ENSG00000116473	5532	0.388286334
ENSG00000197852	6393	0.353824496
ENSG00000064703	8778	0.392002734
ENSG00000171385	19393	0.478884133
ENSG00000231437	3590	0.502785515
ENSG00000231246	6917	0.439063178
ENSG00000143079	7371	0.417582418
ENSG00000134245	12374	0.457168256
ENSG00000273483	643	0.438569207
ENSG00000007341	8108	0.456709423
ENSG00000116489	3495	0.369957082
ENSG00000155363	8760	0.538926941
ENSG00000155366	4007	0.580484153
ENSG00000155367	2729	0.593257604
ENSG00000155380	6347	0.457538995
ENSG00000226419	12682	0.442359249
ENSG00000238198	2467	0.448317795
ENSG00000198799	12467	0.423678511
ENSG00000081026	8414	0.436534348
ENSG00000116793	7170	0.393723849
ENSG00000081019	6819	0.398885467
ENSG00000134262	5847	0.444330426
ENSG00000118655	4721	0.482313069
ENSG00000163349	9148	0.444031482
ENSG00000116774	2821	0.526409075
ENSG00000134207	5065	0.551233959
ENSG00000197323	9604	0.429925031
ENSG00000116752	1289	0.431342126
ENSG00000175984	7413	0.412248752
ENSG00000213281	4326	0.398289413
ENSG00000009307	9830	0.383519837
ENSG00000052723	5894	0.378520529
ENSG00000134198	3413	0.505127454
ENSG00000173218	9045	0.45660586
ENSG00000118729	2688	0.431547619
ENSG00000177551	7541	0.463333775
ENSG00000163393	5277	0.414819026
ENSG00000163399	7277	0.486464202
ENSG00000203865	14104	0.440938741
ENSG00000116815	1784	0.450672646
ENSG00000143061	7400	0.484054054
ENSG00000134247	6488	0.519112207
ENSG00000134256	3904	0.49692623
ENSG00000116830	10158	0.437586139
ENSG00000134253	4368	0.493131868
ENSG00000198162	9667	0.37105617
ENSG00000183508	5654	0.439688716
ENSG00000196505	10487	0.380471059
ENSG00000065183	10276	0.398793305
ENSG00000092607	4344	0.504834254
ENSG00000116874	3830	0.393733681
ENSG00000231365	12000	0.4425
ENSG00000260941	1570	0.377070064
ENSG00000143067	5579	0.455637211
ENSG00000092621	9187	0.517905736
ENSG00000134250	16744	0.413939322
ENSG00000265808	9039	0.363646421
ENSG00000274642	853	0.568581477
ENSG00000223804	178	0.449438202
ENSG00000270231	8168	0.465230167
ENSG00000275131	6897	0.41568798
ENSG00000273136	6782	0.489383663
ENSG00000226067	2600	0.545769231
ENSG00000198019	1128	0.486702128
ENSG00000171943	7335	0.417723245
ENSG00000227082	4737	0.413552882
ENSG00000277702	213	0.572769953
ENSG00000265531	1127	0.489795918
ENSG00000232527	878	0.572892938
ENSG00000266338	5305	0.473892554
ENSG00000196369	7291	0.507200658
ENSG00000272419	143	0.475524476
ENSG00000162825	19689	0.453197217
ENSG00000272150	2019	0.455671124
ENSG00000117262	5561	0.408919259
ENSG00000265491	11059	0.447327968
ENSG00000186141	12068	0.429565794
ENSG00000186364	1657	0.56004828
ENSG00000131788	4806	0.554931336
ENSG00000198483	3363	0.487659828
ENSG00000143127	6242	0.451618071
ENSG00000131779	1718	0.531431898
ENSG00000265241	5321	0.442773915
ENSG00000211451	2644	0.503403933
ENSG00000271601	3991	0.443748434
ENSG00000272031	3671	0.548896758
ENSG00000121851	1811	0.489784649
ENSG00000265972	3604	0.425083241
ENSG00000233396	4618	0.402122131
ENSG00000271425	14362	0.405305668
ENSG00000277406	463	0.416846652
ENSG00000287978	668	0.50748503
ENSG00000276975	14154	0.497244595
ENSG00000268043	7663	0.487798512
ENSG00000131791	5460	0.425091575
ENSG00000180867	3328	0.4609375
ENSG00000131781	5984	0.462065508
ENSG00000116128	6331	0.536250197
ENSG00000162836	11993	0.472192112
ENSG00000265107	3288	0.481143552
ENSG00000188092	5214	0.397583429
ENSG00000263956	5946	0.498486377
ENSG00000227733	16052	0.407363568
ENSG00000274020	7757	0.394740235
ENSG00000231551	1082	0.486136784
ENSG00000270629	11985	0.416770964
ENSG00000178104	37408	0.451106715
ENSG00000269713	13748	0.455484434
ENSG00000274265	4291	0.440922862
ENSG00000215861	933	0.500535906
ENSG00000277147	870	0.482758621
ENSG00000150337	2155	0.46774942
ENSG00000203814	1798	0.477196885
ENSG00000220323	493	0.632860041
ENSG00000261716	580	0.6
ENSG00000184678	2224	0.479316547
ENSG00000178096	1461	0.583162218
ENSG00000159164	4786	0.516506477
ENSG00000143368	1704	0.511737089
ENSG00000014914	4572	0.50984252
ENSG00000264522	12227	0.420544696
ENSG00000285184	4501	0.412130638
ENSG00000136631	12971	0.390563565
ENSG00000023902	6629	0.543822598
ENSG00000143401	3605	0.490984743
ENSG00000118298	3296	0.5
ENSG00000117362	3473	0.539015261
ENSG00000118292	1270	0.503937008
ENSG00000159208	2849	0.507897508
ENSG00000266472	1500	0.49
ENSG00000117360	5408	0.464681953
ENSG00000163125	9241	0.443674927
ENSG00000143374	4020	0.510199005
ENSG00000143369	3360	0.556547619
ENSG00000143382	6432	0.609763682
ENSG00000143384	6222	0.516714883
ENSG00000143420	4619	0.478891535
ENSG00000143457	3334	0.382423515
ENSG00000163131	6888	0.362078978
ENSG00000143387	8447	0.432579614
ENSG00000143437	6448	0.44587469
ENSG00000143379	7375	0.482576271
ENSG00000143418	4643	0.528537583
ENSG00000143412	1594	0.54642409
ENSG00000143409	3622	0.493926008
ENSG00000143363	3156	0.484474018
ENSG00000163141	3809	0.491992649
ENSG00000143443	2320	0.515086207
ENSG00000197622	4184	0.442399618
ENSG00000213190	2483	0.430527588
ENSG00000143458	9189	0.449994559
ENSG00000261168	1536	0.46875
ENSG00000143434	5776	0.60716759
ENSG00000163154	1158	0.546632124
ENSG00000163156	3264	0.493872549
ENSG00000163155	2508	0.493221691
ENSG00000163159	1764	0.462018141
ENSG00000143398	5405	0.469565217
ENSG00000159352	3021	0.505461768
ENSG00000143373	6324	0.579063884
ENSG00000143393	5456	0.491935484
ENSG00000143390	4555	0.496377607
ENSG00000143416	3476	0.534234753
ENSG00000159377	2125	0.475764706
ENSG00000143442	12192	0.455462598
ENSG00000143375	6616	0.542472793
ENSG00000143367	3878	0.48942754
ENSG00000143376	16711	0.412363114
ENSG00000159409	6774	0.557277827
ENSG00000178796	2276	0.528998243
ENSG00000143436	1740	0.53045977
ENSG00000143450	4633	0.470537449
ENSG00000182134	5092	0.464454046
ENSG00000269489	549	0.333333333
ENSG00000234614	506	0.486166008
ENSG00000196407	1161	0.568475452
ENSG00000159445	6937	0.467925616
ENSG00000197747	1012	0.536561265
ENSG00000163191	649	0.471494607
ENSG00000159450	6985	0.527988547
ENSG00000237975	14980	0.408678238
ENSG00000163220	573	0.556719023
ENSG00000163221	485	0.470103093
ENSG00000143546	891	0.535353535
ENSG00000197956	971	0.560247168
ENSG00000196154	946	0.582452431
ENSG00000285867	3176	0.441120907
ENSG00000188643	1701	0.589065256
ENSG00000189334	1277	0.565387627
ENSG00000189171	2216	0.458935018
ENSG00000160678	3030	0.584158416
ENSG00000160679	5625	0.438933333
ENSG00000143553	1517	0.520105471
ENSG00000143621	2261	0.467049978
ENSG00000169418	4952	0.598546042
ENSG00000143624	10467	0.500716538
ENSG00000143554	5470	0.595246801
ENSG00000143614	9244	0.47046733
ENSG00000198837	7606	0.581251643
ENSG00000160741	3602	0.558300944
ENSG00000143578	2902	0.537560303
ENSG00000143543	1482	0.526315789
ENSG00000272654	1434	0.442119944
ENSG00000143545	2751	0.499454744
ENSG00000177954	1028	0.488326848
ENSG00000143552	5889	0.438104941
ENSG00000143549	15130	0.471381362
ENSG00000143612	2670	0.468913858
ENSG00000143569	7503	0.485272558
ENSG00000143575	3428	0.497666278
ENSG00000143515	7597	0.5370541
ENSG00000160712	6993	0.513370513
ENSG00000169291	8740	0.483867277
ENSG00000163239	2706	0.577605322
ENSG00000160714	4190	0.540811456
ENSG00000160716	5882	0.572084325
ENSG00000160710	12242	0.46528345
ENSG00000287064	1224	0.595588235
ENSG00000143603	13599	0.524818001
ENSG00000163344	1002	0.569860279
ENSG00000163346	3851	0.531290574
ENSG00000163348	3664	0.575327511
ENSG00000160691	4342	0.539613082
ENSG00000173207	2340	0.443162393
ENSG00000160688	4019	0.534461309
ENSG00000160685	4304	0.625464684
ENSG00000143537	6584	0.622873633
ENSG00000243364	1257	0.581543357
ENSG00000143590	1944	0.618312757
ENSG00000169242	2165	0.554272517
ENSG00000169241	2340	0.55
ENSG00000179085	622	0.602893891
ENSG00000163463	3814	0.503932879
ENSG00000163462	4533	0.608647695
ENSG00000185499	2401	0.705122865
ENSG00000231064	2736	0.564692982
ENSG00000169231	4623	0.565217391
ENSG00000173171	3282	0.584095064
ENSG00000160766	1546	0.534282018
ENSG00000236675	838	0.58353222
ENSG00000177628	3648	0.515076754
ENSG00000160767	4468	0.58393017
ENSG00000116521	2442	0.543407043
ENSG00000176444	3658	0.509294697
ENSG00000143630	4241	0.579580288
ENSG00000160752	3718	0.549757934
ENSG00000225855	3516	0.605517634
ENSG00000160753	5637	0.621429839
ENSG00000116539	13783	0.434810999
ENSG00000125459	4287	0.534639608
ENSG00000163374	5001	0.48810238
ENSG00000132676	4588	0.461639058
ENSG00000203761	1709	0.569338795
ENSG00000116580	11970	0.457226399
ENSG00000132718	5182	0.46198379
ENSG00000143622	4041	0.444444444
ENSG00000132680	5646	0.414806943
ENSG00000116584	9250	0.502594595
ENSG00000273002	2157	0.498377376
ENSG00000163479	6643	0.48306488
ENSG00000160803	3884	0.52523172
ENSG00000116586	1404	0.551282051
ENSG00000254726	6591	0.56379912
ENSG00000160789	8141	0.588256971
ENSG00000196189	6771	0.563136907
ENSG00000160785	7293	0.505141917
ENSG00000160783	2520	0.530555556
ENSG00000160781	2531	0.599367839
ENSG00000198952	5304	0.504901961
ENSG00000163472	3032	0.593997361
ENSG00000198715	3471	0.522327859
ENSG00000163468	3864	0.465838509
ENSG00000125462	14112	0.472718254
ENSG00000116604	6351	0.559282003
ENSG00000183856	6742	0.514090774
ENSG00000163382	10113	0.501730446
ENSG00000272971	547	0.407678245
ENSG00000132702	2204	0.653811252
ENSG00000132692	4765	0.606715635
ENSG00000272405	3222	0.568590937
ENSG00000132688	5568	0.611350575
ENSG00000143320	1082	0.586876155
ENSG00000143319	5229	0.505641614
ENSG00000143303	3169	0.576522562
ENSG00000143314	1695	0.502654867
ENSG00000143321	3674	0.484757757
ENSG00000143294	4071	0.519037092
ENSG00000187800	5525	0.597828054
ENSG00000132694	9322	0.436923407
ENSG00000117036	6707	0.451021321
ENSG00000183853	7872	0.533155488
ENSG00000163563	2025	0.377777778
ENSG00000163565	5294	0.397619947
ENSG00000162706	3847	0.572913959
ENSG00000225670	5208	0.525537634
ENSG00000213088	2106	0.564577398
ENSG00000158716	827	0.646916566
ENSG00000272668	7134	0.541211102
ENSG00000158710	2262	0.609637489
ENSG00000177807	6252	0.415706974
ENSG00000143315	7038	0.39869281
ENSG00000225279	1687	0.4682869
ENSG00000162728	4202	0.584007615
ENSG00000162729	2592	0.585262346
ENSG00000018625	6298	0.533343919
ENSG00000143318	2157	0.505795086
ENSG00000162734	2763	0.517915309
ENSG00000132716	7605	0.430506246
ENSG00000224261	886	0.511286682
ENSG00000162735	4466	0.485221675
ENSG00000122218	17664	0.415477808
ENSG00000162736	11484	0.474137931
ENSG00000171786	2557	0.558858037
ENSG00000162738	5354	0.536608143
ENSG00000066294	9255	0.405618585
ENSG00000158769	5061	0.495751828
ENSG00000215845	1197	0.606516291
ENSG00000158773	2336	0.502140411
ENSG00000186517	5064	0.505924171
ENSG00000162755	1720	0.576744186
ENSG00000143256	621	0.549114332
ENSG00000158793	3794	0.513705851
ENSG00000158796	2821	0.506203474
ENSG00000143222	2100	0.47952381
ENSG00000143258	3764	0.546758767
ENSG00000143224	4725	0.566984127
ENSG00000158850	3890	0.52622108
ENSG00000158859	10338	0.525536854
ENSG00000158864	8898	0.491683524
ENSG00000158869	964	0.4906639
ENSG00000158882	3291	0.533576421
ENSG00000143257	3247	0.487834925
ENSG00000248485	1406	0.519203414
ENSG00000158887	2150	0.486046512
ENSG00000143252	1902	0.497896951
ENSG00000188931	774	0.401808786
ENSG00000288670	1807	0.406751522
ENSG00000143226	5422	0.467170786
ENSG00000173110	2355	0.58641189
ENSG00000203747	4950	0.473333333
ENSG00000225217	1927	0.611312922
ENSG00000162747	2776	0.453530259
ENSG00000162746	2611	0.585982382
ENSG00000081721	1762	0.456867196
ENSG00000118217	14263	0.40769824
ENSG00000162745	3430	0.502623907
ENSG00000198929	7854	0.523300229
ENSG00000239887	4313	0.545559935
ENSG00000198574	2795	0.425044723
ENSG00000152332	9248	0.374459343
ENSG00000117143	4619	0.383632821
ENSG00000162733	11099	0.418416074
ENSG00000132196	4784	0.409280936
ENSG00000185860	5861	0.415799352
ENSG00000117152	4729	0.404736731
ENSG00000143248	6624	0.368206522
ENSG00000185630	23367	0.418282193
ENSG00000143171	2691	0.486807878
ENSG00000143198	8052	0.446969697
ENSG00000143149	3007	0.45460592
ENSG00000143183	5326	0.437664288
ENSG00000143179	6984	0.497136312
ENSG00000188859	5719	0.544325931
ENSG00000143157	8463	0.461302139
ENSG00000152382	2900	0.471724138
ENSG00000143195	13946	0.414384053
ENSG00000143194	3148	0.450127065
ENSG00000143190	16031	0.415569833
ENSG00000198821	9361	0.467898729
ENSG00000143162	3286	0.488435788
ENSG00000198771	8165	0.476913656
ENSG00000197965	7069	0.444617343
ENSG00000143199	6141	0.435271128
ENSG00000143158	2638	0.512888552
ENSG00000143164	6306	0.439581351
ENSG00000143147	11417	0.483401944
ENSG00000143155	3186	0.375706215
ENSG00000213064	11217	0.420433271
ENSG00000143178	3810	0.48976378
ENSG00000143153	12290	0.413018714
ENSG00000143156	5718	0.389122071
ENSG00000117475	3820	0.380104712
ENSG00000117477	3961	0.376672557
ENSG00000117479	4364	0.406049496
ENSG00000213062	14107	0.406464876
ENSG00000198734	9373	0.375760162
ENSG00000000460	5970	0.429815745
ENSG00000188404	2731	0.384108385
ENSG00000007908	4586	0.386175316
ENSG00000171806	1575	0.414603175
ENSG00000000457	6883	0.411739067
ENSG00000075945	4978	0.320409803
ENSG00000120370	11246	0.363951627
ENSG00000116132	8248	0.395489816
ENSG00000271811	2045	0.480684597
ENSG00000007933	3439	0.431520791
ENSG00000094963	6201	0.372681826
ENSG00000076258	2542	0.402045633
ENSG00000117523	14189	0.428359997
ENSG00000117533	4986	0.409546731
ENSG00000010165	3831	0.498303315
ENSG00000197959	11851	0.385621467
ENSG00000135845	5225	0.358660287
ENSG00000094975	7894	0.381175576
ENSG00000117586	3963	0.39540752
ENSG00000203739	4912	0.385382736
ENSG00000117592	2311	0.427087841
ENSG00000183831	4125	0.423515152
ENSG00000076321	4244	0.415645617
ENSG00000120334	5165	0.440851888
ENSG00000117593	7353	0.402692778
ENSG00000234741	4932	0.477899432
ENSG00000185278	19437	0.395277049
ENSG00000135870	11698	0.390323132
ENSG00000152061	16071	0.399228424
ENSG00000116161	4611	0.43201041
ENSG00000120333	2594	0.416730918
ENSG00000235750	4767	0.456681351
ENSG00000116147	12806	0.437763548
ENSG00000227740	1201	0.409658618
ENSG00000143207	4177	0.384007661
ENSG00000116183	10926	0.477118799
ENSG00000152092	9201	0.409520704
ENSG00000198797	4492	0.546527159
ENSG00000120341	7520	0.422340426
ENSG00000242193	5499	0.426623022
ENSG00000224687	3187	0.438970819
ENSG00000075391	20172	0.419492366
ENSG00000213058	357	0.537815126
ENSG00000116191	9161	0.362842484
ENSG00000116194	3598	0.319899944
ENSG00000116199	6046	0.442275885
ENSG00000186283	3224	0.542493797
ENSG00000143322	16676	0.428220197
ENSG00000057252	7005	0.398715203
ENSG00000162782	4090	0.453056235
ENSG00000143340	2781	0.576411363
ENSG00000169905	18876	0.38747616
ENSG00000143337	4692	0.453751066
ENSG00000135837	29822	0.387499162
ENSG00000116260	9276	0.546463993
ENSG00000121454	6085	0.489071487
ENSG00000230124	7512	0.428115016
ENSG00000143324	8913	0.39560193
ENSG00000135835	10452	0.585151167
ENSG00000135823	6477	0.425351243
ENSG00000153029	9441	0.450693782
ENSG00000162783	4201	0.497738634
ENSG00000198216	22018	0.481651376
ENSG00000288574	2039	0.412947523
ENSG00000272880	NA	NA
ENSG00000135821	12638	0.472384871
ENSG00000135828	6125	0.404734694
ENSG00000143333	2408	0.506229236
ENSG00000135824	6700	0.464626866
ENSG00000135838	4975	0.44
ENSG00000287808	1000	0.572
ENSG00000135829	5898	0.424720244
ENSG00000135862	8446	0.481648117
ENSG00000157064	6943	0.444188391
ENSG00000116698	8317	0.464590598
ENSG00000116701	4319	0.487612873
ENSG00000162704	10650	0.386666667
ENSG00000143344	5306	0.475499435
ENSG00000198756	7806	0.420445811
ENSG00000198860	10197	0.406394037
ENSG00000116667	11594	0.44626531
ENSG00000285847	7564	0.413802221
